rank,delta_rank,ticker,name,sector,industry,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
525,0,ENSG,ENSIGN GROUP INC,Health Care,,large,171.45,0.8657,0.8909,0.7401,0.7438,FLAT,-6.2,21.28,45.36,-20.54,49.8,22.36,1.7499,HIGH,EARLY,188.161,198.424,182.4099,0,47.4043,WEAK,20.108
529,0,AXON,Axon Enterprise,Industrials,Aerospace & Defense,large,403.54,0.4156,0.9694,1.0022,0.8041,FLAT,-31.27,-41.78,32.99,-60.28,52.61,69.03,1.5461,HIGH,PROGRESS,397.2165,446.2542,592.5349,0,-31.84,WEAK,19.9133
552,0,TARS,TARSUS PHARMACEUTICALS INC,Health Care,,mid,61.21,0.9885,0.8966,0.7247,0.8077,FLAT,-10.1,38.48,65.43,-26.47,50.6,42.98,1.6843,HIGH,EARLY,65.003,68.1311,66.6505,0,45.3071,WEAK,19.4286
573,0,IBP,INSTALLED BUILDING PRODUCTS INC,Consumer Discretionary,,mid,219.99,0.9519,0.7511,0.6611,0.5907,STRONG_UP,-11.85,33.35,-2.95,-36.47,49.0,71.63,1.5975,HIGH,EARLY,286.777,284.5901,270.7604,0,22.8133,WEAK,18.8398
645,0,CRNX,CRINETICS PHARMACEUTICALS INC,Health Care,,mid,37.48,0.8029,0.8594,0.8164,0.7041,STRONG_UP,-13.82,12.48,-21.92,-40.33,45.78,51.52,3.985,HIGH,EARLY,39.549,38.2722,40.9223,0,11.094,WEAK,17.4081
651,0,ACHR,ARCHER AVIATION INC CLASS A,Industrials,,mid,6.48,0.5094,1.0622,1.0309,0.7599,STRONG_UP,-27.03,-28.63,77.53,-63.78,47.79,57.99,1.535,HIGH,SHIFT,5.934,5.93,8.2505,0,-23.5978,WEAK,17.3556
697,0,TMO,Thermo Fisher Scientific,Health Care,Life Sciences Tools & Services,large,465.0,0.7701,0.9508,0.8052,0.7358,STRONG_UP,-17.7,7.89,-21.07,-27.59,50.2,32.47,1.8107,HIGH,EARLY,490.558,490.6436,527.0703,0,12.1946,WEAK,16.5093
699,0,MCK,McKesson Corporation,Health Care,Health Care Distributors,large,736.09,0.7673,0.8618,0.7306,0.6617,STRONG_UP,-14.12,7.49,,-26.07,53.82,26.87,2.5022,HIGH,EARLY,823.889,874.583,813.279,0,14.9975,WEAK,16.4952
727,0,GEN,Gen Digital,Information Technology,Systems Software,large,22.68,0.5674,1.0928,1.0891,0.8011,STRONG_UP,-9.99,-20.51,0.31,-43.59,45.38,43.76,2.3978,HIGH,SHIFT,19.67,20.1048,25.2955,0,-21.2691,WEAK,16.0093
730,0,WYNN,Wynn Resorts,Consumer Discretionary,Casinos & Gaming,large,102.42,0.7753,0.9365,0.8461,0.7586,STRONG_UP,-16.06,8.61,,-27.27,46.18,37.15,2.2771,HIGH,EARLY,106.0715,103.6004,115.1234,0,10.7066,WEAK,16.0001
801,0,APTV,Aptiv,Consumer Discretionary,Automotive Parts & Equipment,large,57.94,0.6179,0.9206,0.8345,0.6007,STRONG_UP,-29.43,-13.43,-30.01,-38.16,47.79,41.93,1.8004,HIGH,EARLY,59.0755,64.6604,75.7006,0,-15.3092,WEAK,14.989
846,0,COR,Cencora,Health Care,Health Care Distributors,large,261.08,0.6742,0.8132,0.6991,0.6222,STRONG_UP,-27.28,-5.54,17.86,-32.44,53.82,41.66,1.7636,HIGH,EARLY,304.722,324.1588,327.1661,0,-7.1596,WEAK,14.3661
873,0,RDNT,RADNET INC,Health Care,,mid,58.19,0.7283,0.9447,0.9019,0.7273,STRONG_UP,-26.26,2.03,5.32,-35.39,50.2,45.57,1.7266,HIGH,PROGRESS,57.8245,59.7894,69.4883,0,2.2407,WEAK,13.8328
885,0,ZTS,Zoetis,Health Care,Pharmaceuticals,large,82.83,0.3708,0.6953,0.6064,0.5648,STRONG_UP,-30.12,-48.05,-49.68,-50.61,47.79,50.63,3.7268,HIGH,EARLY,113.8083,116.7824,129.9151,0,-45.3551,WEAK,13.7045
894,0,FLR,FLUOR CORP,Industrials,,mid,43.31,0.8237,0.7804,0.7561,0.7758,FLAT,-2.85,15.4,12.06,-30.19,48.59,55.18,3.9888,HIGH,EARLY,49.859,47.983,45.5268,0,13.5617,WEAK,13.5485
907,0,TMDX,TRANSMEDICS GROUP INC,Health Care,,mid,67.84,0.4079,0.661,0.5113,0.4301,STRONG_UP,-45.72,-42.86,-47.81,-54.9,46.99,71.25,2.4101,HIGH,EARLY,102.2695,111.9899,121.9129,0,-28.2678,WEAK,13.3264
924,0,NSIT,INSIGHT ENTERPRISES INC,Information Technology,,mid,83.79,0.4374,1.1245,1.0465,0.7849,STRONG_UP,-8.47,-38.73,-59.38,-56.07,49.4,60.21,2.8527,HIGH,SHIFT,74.164,74.8056,95.0607,0,-31.7745,WEAK,12.9857
925,0,WFC,Wells Fargo,Financials,Diversified Banks,large,75.64,0.7369,0.9087,0.7653,0.695,STRONG_UP,-10.68,3.23,27.9,-22.75,54.62,31.04,1.7789,HIGH,EARLY,80.3731,79.6807,83.433,0,5.6863,WEAK,12.976
964,0,TSCO,Tractor Supply,Consumer Discretionary,Other Specialty Retail,large,30.65,0.4222,0.8973,0.5848,0.4948,STRONG_UP,-41.77,-40.86,-41.64,-50.64,46.59,36.92,2.2003,HIGH,EARLY,37.8985,43.5384,52.1288,0,-51.5593,WEAK,12.3713
969,0,CRK,COMSTOCK RESOURCES INC,Energy,,mid,14.1,0.441,0.7505,0.6898,0.5842,STRONG_UP,-35.32,-38.21,38.92,-54.13,48.19,57.32,1.7059,HIGH,EARLY,16.6965,18.986,19.9523,0,-32.1256,WEAK,12.2572
993,0,GEHC,GE HealthCare,Health Care,Health Care Equipment,large,63.47,0.6124,0.9841,0.7451,0.694,STRONG_UP,-14.35,-14.2,-23.64,-32.47,51.41,40.81,1.9367,HIGH,EARLY,67.765,70.8427,76.0309,0,-17.8926,WEAK,11.9534
1009,0,SHAK,SHAKE SHACK INC CLASS A,Consumer Discretionary,,mid,70.14,0.443,0.6942,0.6111,0.6238,FLAT,-23.69,-37.93,-32.09,-51.25,48.59,73.9,3.1779,HIGH,EARLY,97.267,93.7768,94.994,0,-24.9424,WEAK,11.7927
1018,0,CDW,CDW Corporation,Information Technology,Technology Distributors,large,104.79,0.4028,0.7326,0.7172,0.6346,STRONG_UP,-25.27,-43.57,-51.52,-44.12,49.4,51.76,1.508,HIGH,EARLY,131.0935,125.2014,142.2841,0,-41.5846,WEAK,11.7159
1025,0,MTD,Mettler Toledo,Health Care,Life Sciences Tools & Services,large,1124.46,0.6833,0.8437,0.7291,0.7038,STRONG_UP,-21.89,-4.27,-25.54,-25.34,49.4,41.53,3.3348,HIGH,EARLY,1289.763,1268.7614,1337.1623,0,-5.0766,WEAK,11.6574
1081,0,TECH,Bio-Techne,Health Care,Life Sciences Tools & Services,mid,48.36,0.6442,0.8356,0.7481,0.6392,STRONG_UP,-16.65,-9.76,-39.68,-33.49,49.4,58.46,1.5648,HIGH,EARLY,55.275,54.199,58.01,0,-8.2432,WEAK,10.8387
1094,0,OPCH,OPTION CARE HEALTH INC,Health Care,,mid,20.51,0.4595,0.9177,0.6076,0.5344,STRONG_UP,-24.15,-35.62,-31.91,-45.26,43.37,58.86,1.7451,HIGH,EARLY,25.577,27.6594,29.6665,0,-26.2494,WEAK,10.5813
1111,0,MELI,Mercado Libre,Consumer Discretionary,Catalog/Specialty Distribution,large,1632.52,0.4653,0.8514,0.7906,0.6932,STRONG_UP,-23.3,-34.82,-3.63,-38.8,49.4,45.81,4.2742,HIGH,EARLY,1823.3905,1757.223,2077.9898,0,-37.5481,WEAK,10.3016
1125,0,BBUC,BROOKFIELD BUSINESS CORP CLASS A,Industrials,,mid,30.85,0.749,0.8585,0.7952,0.7175,STRONG_UP,-10.8,4.93,46.51,-21.01,53.01,40.46,2.456,HIGH,EARLY,33.904,33.0658,34.0686,0,6.4656,WEAK,10.0606
1153,0,MSI,Motorola Solutions,Information Technology,Communications Equipment,large,383.99,0.6711,0.83,0.7607,0.7874,FLAT,-0.72,-5.99,8.04,-25.45,51.81,33.18,2.8949,HIGH,EARLY,435.9525,447.7333,428.4553,0,-9.3495,WEAK,9.6847
1156,0,EPAM,EPAM Systems,Information Technology,IT Consulting & Other Services,mid,99.23,0.3796,0.8486,0.6961,0.4501,STRONG_UP,-40.93,-46.82,-45.89,-55.18,51.41,52.71,1.6465,HIGH,EARLY,118.601,129.4772,164.3624,0,-45.6673,WEAK,9.6221
1162,0,FIS,Fidelity National Information Services,Financials,Transaction & Payment Processing Services,large,43.49,0.4037,0.87,0.8615,0.7494,STRONG_UP,-31.77,-43.45,-39.09,-46.24,46.59,36.49,1.8781,HIGH,EARLY,46.798,47.8341,59.9882,0,-55.4727,WEAK,9.5629
1188,0,TRMB,Trimble Inc.,Information Technology,Electronic Equipment & Instruments,large,60.8,0.6152,0.8393,0.8065,0.7852,STRONG_UP,-22.86,-13.81,7.04,-28.67,54.62,32.61,1.5596,HIGH,EARLY,66.8945,66.695,75.3548,0,-23.1273,WEAK,9.1669
1226,0,NNI,NELNET INC CLASS A,Financials,,mid,122.38,0.773,0.821,0.7948,0.8165,FLAT,-5.24,8.3,14.35,-15.15,51.81,32.57,2.2184,HIGH,EARLY,138.8505,133.6236,130.269,0,13.1973,WEAK,8.5093
1281,0,HNI,HNI CORP,Industrials,,mid,33.61,0.5062,0.886,0.8269,0.5652,STRONG_UP,-14.12,-29.08,-22.34,-38.43,44.98,44.11,1.6498,HIGH,EARLY,36.399,37.0566,42.423,0,-29.6559,WEAK,7.6244
1314,0,ICUI,ICU MEDICAL INC,Health Care,,mid,126.43,0.6252,1.0077,0.8642,0.7196,STRONG_UP,-2.5,-12.41,18.05,-27.18,46.59,37.32,1.7044,HIGH,PROGRESS,123.8485,127.6238,133.5705,0,-15.4903,WEAK,7.1194
1331,0,LRN,STRIDE INC,Consumer Discretionary,,mid,87.93,0.4204,0.9015,0.8374,0.8685,FLAT,24.51,-41.11,23.46,-64.07,52.61,32.41,1.7077,HIGH,EARLY,95.238,90.206,102.5657,0,-66.7245,WEAK,6.8616
1447,0,MCD,McDonald's,Consumer Discretionary,Restaurants,large,275.75,0.6456,0.918,0.775,0.7361,STRONG_UP,-6.52,-9.55,5.09,-18.7,48.19,18.56,1.7471,HIGH,EARLY,295.439,308.7039,306.752,0,-24.7981,WEAK,4.3605
1487,0,OTIS,Otis Worldwide,Industrials,Industrial Machinery & Supplies & Components,large,74.82,0.5551,0.9326,0.804,0.7275,STRONG_UP,-17.15,-22.24,-20.24,-24.93,50.2,26.29,2.1757,HIGH,EARLY,78.4305,80.857,86.5482,0,-42.4657,WEAK,3.1811
1521,0,MGEE,MGE ENERGY INC,Utilities,,mid,73.65,0.5952,0.8696,0.7834,0.8132,FLAT,-10.84,-16.62,-5.38,-20.77,48.59,27.02,3.253,HIGH,EARLY,79.0125,78.127,80.6772,0,-29.886,WEAK,0.7405
